,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,s2_id,gs_id,title,year,citation,citation_influential,authors,venue,abstract,gs_citation,yearly_citation,yearly_citation_greater_than_median_9,genders,organizations,prev_citations,prev_num_papers,title_length,number_in_title,humor_probability,question_in_abstract,number_in_abstract,outlier_score,Task Proposal,SOTA Results,"Github, publicly available",New Resource (dataset),Data Efficiency Less Computational Resources,abstract_ratio_passive,abstract_comma_count,abstract_num_sent,abstract_num_word,abstract_num_types,abstract_MATTR_density,abstract_ttr,abstract_difficult_word_ratio,abstract_avg_num_syllable,abstract_flesch_readability
49040,49040,49040,49040,49040,49048,49048,15609154,10891547497025237320,Automatic correction of motion artifacts in 4D left ventricle model reconstructed from MRI,2014.0,6,0,"[{'authorId': '2118006363', 'name': 'Yi Su'}, {'authorId': '4782323', 'name': 'M. Tan'}, {'authorId': '39232269', 'name': 'C. Lim'}, {'authorId': '47507663', 'name': 'S. Teo'}, {'authorId': '48739553', 'name': 'S. Selvaraj'}, {'authorId': '12490054', 'name': 'Min Wan'}, {'authorId': '144656478', 'name': 'L. Zhong'}, {'authorId': '8636329', 'name': 'R. Tan'}]",Computing in Cardiology 2014,"This paper describes a computer method to correct the shape of three-dimensional (3D) left ventricle (LV) models created from magnetic resonance imaging (MRI) data that is affected by patient motion during scanning. Three-dimensional meshes of the LV endocardial and epicardial surfaces are created from border-delineated MRI data at every time frame of the cardiac cycle to generate a time-series model of the heart. A geometrically-based approach is used to achieve smooth epicardial shapes by iterative in-plane translation of vertices in the LV model. The Principal Curvatures of the LV epicardial surfaces across multiple time frames are used to construct a shape-based optimization objective function to restore the shape of the LV via a dual-resolution semi-rigid deformation process and a free-form geometric deformation process. A limited memory quasi-Newton algorithm, L-BFGS-B, is then used to solve the optimization problem. We tested our algorithm on 9 patient-specific models and it was able to correct motion artifacts without altering the general shape of the heart, such as its asymmetrical shape. The magnitudes of in-plane translations (Δx = 0.972±0.857 mm and Δy = 1.306±1.290 mm in the x- and y-directions, respectively) are also within the range of published experimental findings. The average computational time to correct each 4D model is 6 min 34 s.",7.0,0.7777777777777778,False,"['-', '-', '-', '-', '-', '-', '-']","[None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None]",13,1,5.761219097124052e-05,-1,1,0.057445545,0.5227587819099426,0.5848464965820312,0.405685156583786,0.4551743865013122,0.5459584593772888,1.0,37.0,8.0,207.0,140,91.1244019138756,0.6637554585152838,0.222707423580786,1.890829694323144,20.58230786026204
78179,78179,78179,78179,78179,78190,78190,169038706,470720235253139408,Empirical ways to identify novel Bedaquiline resistance mutations in AtpE,2019.0,24,0,"[{'authorId': '40988516', 'name': 'Malancha Karmakar'}, {'authorId': '152695082', 'name': 'Carlos H. M. Rodrigues'}, {'authorId': '8313107', 'name': 'K. Holt'}, {'authorId': '144746183', 'name': 'S. Dunstan'}, {'authorId': '5924581', 'name': 'J. Denholm'}, {'authorId': '8630363', 'name': 'D. Ascher'}]",PloS one,"Clinical resistance against Bedaquiline, the first new anti-tuberculosis compound with a novel mechanism of action in over 40 years, has already been detected in Mycobacterium tuberculosis. As a new drug, however, there is currently insufficient clinical data to facilitate reliable and timely identification of genomic determinants of resistance. Here we investigate the structural basis for M. tuberculosis associated bedaquiline resistance in the drug target, AtpE. Together with the 9 previously identified resistance-associated variants in AtpE, 54 non-resistance-associated mutations were identified through comparisons of bedaquiline susceptibility across 23 different mycobacterial species. Computational analysis of the structural and functional consequences of these variants revealed that resistance associated variants were mainly localized at the drug binding site, disrupting key interactions with bedaquiline leading to reduced binding affinity. This was used to train a supervised predictive algorithm, which accurately identified likely resistance mutations (93.3% accuracy). Application of this model to circulating variants present in the Asia-Pacific region suggests that current circulating variants are likely to be susceptible to bedaquiline. We have made this model freely available through a user-friendly web interface called SUSPECT-BDQ, StrUctural Susceptibility PrEdiCTion for bedaquiline (http://biosig.unimelb.edu.au/suspect_bdq/). This tool could be useful for the rapid characterization of novel clinical variants, to help guide the effective use of bedaquiline, and to minimize the spread of clinical resistance.",26.0,6.5,False,"['-', '-', '-', '-', 'M', '-']","['University of Melbourne', 'The University of Melbourne', None, None, None, 'University of Queensland; Baker Institute; University of Cambridge']","[19, 53, None, None, None, 2740]","[3, 3, None, None, None, 89]",10,-1,6.605214485464798e-05,-1,1,0.06849088,0.5781225562095642,0.7063796520233154,0.3903083801269531,0.7737099528312683,0.5107407569885254,1.0,31.0,9.0,214.0,140,93.42995169082126,0.6696035242290749,0.3788546255506608,2.3348017621145374,-14.846229074889862
50820,50820,50820,50820,50820,50829,50829,210942603,10372056839795445765,Variational Autoencoders for Opponent Modeling in Multi-Agent Systems,2019.0,3,1,"[{'authorId': '27584903', 'name': 'Georgios Papoudakis'}, {'authorId': '1961238', 'name': 'Stefano V. Albrecht'}]",ArXiv,"Multi-agent systems exhibit complex behaviors that emanate from the interactions of multiple agents in a shared environment. In this work, we are interested in controlling one agent in a multi-agent system and successfully learn to interact with the other agents that have fixed policies. Modeling the behavior of other agents (opponents) is essential in understanding the interactions of the agents in the system. By taking advantage of recent advances in unsupervised learning, we propose modeling opponents using variational autoencoders. Additionally, many existing methods in the literature assume that the opponent models have access to opponent's observations and actions during both training and execution. To eliminate this assumption, we propose a modification that attempts to identify the underlying opponent model using only local information of our agent, such as its observations, actions, and rewards. The experiments indicate that our opponent modeling methods achieve equal or greater episodic returns in reinforcement learning tasks against another modeling method.",3.0,0.75,False,"['-', '-']","[None, 'School of Informatics, University of Edinburgh']","[None, 253]","[None, 22]",8,-1,0.0005680935199787,-1,-1,0.026254756,0.4759713411331177,0.5232180953025818,0.4903081953525543,0.5985245704650879,0.3265434503555298,0.0,18.0,7.0,155.0,97,89.8913043478261,0.5886075949367089,0.3227848101265823,2.1265822784810124,4.494639240506359
1684,1684,1684,1684,1684,1684,1684,209451708,17119958498376990278,A HUMANOID ROBOT THAT CAN SING AND DANCE TO MUSIC BY RECOGNIZING BEATS AND CHORDS IN REAL TIME,2019.0,0,0,"[{'authorId': '2103972129', 'name': 'Miyoko Tsumaki'}, {'authorId': '2070744869', 'name': 'Masanobu Yamato'}, {'authorId': '2062797954', 'name': 'Keigo Wasa'}, {'authorId': '2087008804', 'name': 'Kenya Ikeda'}, {'authorId': '2730311', 'name': 'Yoshiaki Bando'}, {'authorId': '3358401', 'name': 'Misato Ohkita'}, {'authorId': '2088086', 'name': 'Katsutoshi Itoyama'}, {'authorId': '5999120', 'name': 'Kazuyoshi Yoshii'}]",,"This paper presents a humanoid robot capable of singing and dancing to a song in an improvisational manner while recognizing the beats and chords of the song in real time. Among various kinds of entertainment robots that are expected to live with humans in the future, music robots such as robot dancers and singers are considered as one of the most attractive applications of music analysis techniques. Our robot mainly consists of listening, dancing, and singing functions. The listening function captures music audio signals and recognizes the beats and chords in real time. The dancing function switches dancing movements according to the types and root notes of the estimated chords. The singing function, on the other hand, generates singing voices whose pitches change according to the root notes of the chords. The information on beats and chords are exchanged between the three functions. The preliminary experiment showed the great potential of the proposed dancing robot. We plan to improve the response of dancing and singing functions by predicting next chords.",1.0,0.25,False,"['F', 'M', 'M', '-', 'M', 'F', 'M', 'M']","[None, None, None, None, None, None, 'Tokyo Institute of Technology', 'Associate Professor, Kyoto University / Team Leader, RIKEN']","[None, None, None, None, None, None, 900, 2107]","[None, None, None, None, None, None, 106, 117]",18,-1,6.302758756443259e-05,-1,-1,0.1658494,0.5574171543121338,0.6658703088760376,0.3590101897716522,0.4037264585494995,0.3340545296669006,1.0,14.0,9.0,170.0,90,85.63333333333334,0.6,0.1823529411764705,1.7882352941176471,36.36679411764706
83640,83640,83640,83640,83640,83651,83651,21571097,10695619380146076805,A Morphological Approach for Text-Line Segmentation in Handwritten Documents,2010.0,17,0,"[{'authorId': '1918919', 'name': 'V. Papavassiliou'}, {'authorId': '1684430', 'name': 'Vassilis Katsouros'}, {'authorId': '143978280', 'name': 'G. Carayannis'}]",2010 12th International Conference on Frontiers in Handwriting Recognition,"Document image segmentation to text lines is a critical stage towards unconstrained handwritten document recognition. Although morphological operations proved to be effective in processing machine-printed documents for several issues, similar methods for unconstraint-handwritten documents lack accuracy. We propose an efficient method based on binary morphology for text-line segmentation in such documents. The basic steps of our approach are: a) sub sampling and binary rank order filtering to enhance the text-line structures and b) applying dilations and (p,q)-th generalized foreground rank openings successively to join close and horizontally overlapping regions while preventing a merge in the vertical direction. The method tested on the benchmarking dataset of the ICDAR07 handwriting segmentation contest and show remarkable results.",20.0,1.5384615384615383,False,"['-', '-', 'M']","['Institute for Language and Speech Processing', None, None]","[17, None, None]","[3, None, None]",9,-1,5.738759521437678e-05,-1,1,0.05647105,0.5989124774932861,0.7951217293739319,0.4609512984752655,0.3994238078594208,0.4046162068843841,0.0,15.0,5.0,114.0,88,94.4,0.7,0.3833333333333333,2.1416666666666666,2.508000000000038
63970,63970,63970,63970,63970,63979,63979,75249502,8869719926024310265,In vivo distribution of bone marrow-derived mesenchymal stem cells after infusion and the influence of different infusion portals,2006.0,0,0,"[{'authorId': '30843057', 'name': 'Liu Chang-zhen'}]",,"Objective To investigate the dynamic distribution of bone marrow-derived mesenchymal stem cells after infusion for a longer time and the influence of different infusion portals. Methods Bone marrow-derived mesenchymal stem cells labeled with 3H-TdR were injected into 30 irradiated mdx mice via tail vein or intraperitoneal cavity, in a quantity of 4×106 per mice. The radioactivity concentration of blood, heart, liver, spleen, lung, kidney, muscle, brain and bone marrow were detected at 24-hour, 48-hour, 2-week, 1-month, 2-month, 4-month points after infusion and calculated by %ID/g with liquid scintillation counting. Results ① Radioactivity concentration of brain and bone marrow reached the highest level at 2-week time point after infusion via tail vein, but that of heart and muscle did at 4-month point. At early time, the stem cells mainly distributed in lung, liver and bone marrow, then at 2-month point the distribution in muscle and heart muscle was increased but still less than that in bone marrow. ② The time for radioactivity concentration of blood, lung, kidney, spleen, brain to reach the peak was retarded via peritoneal cavity than that via tail vein. At early time, the concentration in lung, liver and bone marrow was similar to that via tail vein, the concentration of muscle was lower than that of the bone marrow at 2-month point. ③Radioactivity concentration of heart, muscle, brain, bone marrow was much higher via tail vein compared to that via peritoneal cavity, showing a statistical significance (P0.01). Conclusions Radioactivity concentration in muscle reaches the highest level at 4-month point after infusion and is influenced by different infusion portals. 3H-TdR should be an excellent tracer for observing the dynamic distribution of stem cells for a longer time.",1.0,0.0588235294117647,False,['-'],[None],[None],[None],18,-1,5.540522487916679e-05,-1,1,0.041123964,0.4324476420879364,0.5917617678642273,0.4432847797870636,0.4367889165878296,0.4071773290634155,1.0,57.0,13.0,279.0,117,93.82671480144404,0.6868686868686869,0.1885521885521885,1.7474747474747474,18.500136363636383
12255,12255,12255,12255,12255,12256,12256,184482676,10287004036060258781,Towards compiling graph queries in relational engines,2019.0,4,0,"[{'authorId': '21527679', 'name': 'Ruby Y. Tahboub'}, {'authorId': '3491668', 'name': 'Xilun Wu'}, {'authorId': '9931980', 'name': 'Grégory M. Essertel'}, {'authorId': '1712987', 'name': 'Tiark Rompf'}]",DBPL,"The increasing demand for graph query processing has prompted the addition of support for graph workloads on top of standard relational database management systems (RDBMS). Although this appears like a good idea --- after all, graphs are just relations --- performance is typically suboptimal since graph workloads are naturally iterative and rely extensively on efficient traversal of adjacency structures that are not typically implemented in an RDBMS. Adding such specialized adjacency structures is not at all straightforward due to the complexity of typical RDBMS implementations. The iterative nature of graph queries also practically requires a form of runtime compilation and native code generation which adds another dimension of complexity to the RDBMS implementation and any potential extensions. In this paper, we demonstrate how the idea of the first Futamura projection, which links interpreted query engines and compilers through specialization, can be applied to compile graph workloads in an efficient way that simplifies the construction of relational engines which also support graph workloads. We extend the LB2 main-memory query compiler with graph adjacency structures and operators. We implement a subset of the Datalog logical query language evaluation to enable processing graph and recursive queries efficiently. The graph extension matches, and sometimes outperforms, best-of-breed low-level graph engines.",8.0,2.0,False,"['-', '-', '-', '-']","[None, 'Purdue University', None, 'Purdue University']","[None, 47, None, 3143]","[None, 2, None, 85]",7,-1,5.518923229906055e-05,-1,1,0.05330187,0.3923561871051788,0.5056238174438477,0.5555312633514404,0.4137395024299621,0.4147220253944397,0.0,20.0,8.0,203.0,126,94.27807486631016,0.6376811594202898,0.3429951690821256,2.057971014492753,6.94965217391308
1770,1770,1770,1770,1770,1770,1770,698437,15945845142103545346,A new generation for intelligent anti-internet worm early system detection,2009.0,1,0,"[{'authorId': '25637504', 'name': 'M. M. Rasheed'}, {'authorId': '1872516', 'name': 'N. Norwawi'}, {'authorId': '1766316', 'name': 'M. Kadhum'}, {'authorId': '1952415', 'name': 'O. Ghazali'}]",,"Worm requires host computer with an address on the Internet and any of several vulnerabilities to create a big threat environment.We propose intelligent early system detection mechanism for detecting internet worm.The mechanism is combined of three techniques: Failure Connection Detection 
(FCD) which concerns with detecting the internet worm and stealthy worm in which computer infected by the worm by using Artificial Immune System; and the Traffic Signature Detection (TSD) which responsible for detecting traffic signature for the worm; and the DNA Filtering Detection (DNAFD) which converts traffic signature to DNA signature and sending it to all computer that connected with the router to create a firewall for new worms.Our proposed algorithm can detect difficult stealthy 
internet worm in addition to detecting unknown internet worm.",1.0,0.0714285714285714,False,"['-', '-', '-', 'M']","[None, 'Professor', None, None]","[None, 7, None, None]","[None, 29, None, None]",10,-1,5.06447165319412e-05,-1,-1,0.11315513,0.5082796812057495,0.4877074658870697,0.5842881798744202,0.4255492687225342,0.4157405495643616,0.3333333333333333,4.333333333333333,2.0,41.333333333333336,71,87.19626168224299,0.6299212598425197,0.3385826771653543,1.9133858267716533,-80.89744094488185
63999,63999,63999,63999,63999,64008,64008,3183685,8818943180899908565,Mechanism Design for Crowdsourcing Markets with Heterogeneous Tasks,2014.0,44,4,"[{'authorId': '35127877', 'name': 'G. Goel'}, {'authorId': '3139725', 'name': 'Afshin Nikzad'}, {'authorId': '1703727', 'name': 'A. Singla'}]",HCOMP,"Designing optimal pricing policies and mechanisms for allocating tasks to workers is central to online crowdsourcing markets. In this paper, we consider the following realistic setting of online crowdsourcing markets -- we are given a set of heterogeneous tasks requiring certain skills; each worker has certain expertise and interests which define the set of tasks she is interested in and willing to do. Given this bipartite graph between workers and tasks, we design our mechanism \truthuniform which does the allocation of tasks to workers, while ensuring budget feasibility, incentive-compatibility and achieves near-optimal utility. We further extend our results by exploiting a link with online Adwords allocation problem and present a randomized mechanism \truthfractional with improved approximation guarantees. Apart from strong theoretical guarantees, we carry out extensive experimentation using simulations as well as on a realistic case study of Wikipedia translation project with Mechanical Turk workers. Our results demonstrate the practical applicability of our mechanisms for realistic crowdsourcing markets on the web.",58.0,6.444444444444445,False,"['-', '-', '-']","[None, None, 'Tenure-track Faculty, Max Planck Institute for Software Systems (MPI-SWS), Germany']","[None, None, 141]","[None, None, 15]",8,-1,0.0018458483368165,-1,-1,0.04044901,0.4239751398563385,0.6403600573539734,0.4213455617427826,0.4178217649459839,0.3702771663665771,1.0,14.0,6.0,160.0,102,93.59154929577464,0.6111111111111112,0.3271604938271605,2.074074074074074,4.267833333333385
34595,34595,34595,34595,34595,34600,34600,8742966,2563348629069526114,The Expressed MicroRNA—mRNA Interactions of Toxoplasma gondii,2018.0,7,1,"[{'authorId': '9739878', 'name': 'I. E. Acar'}, {'authorId': '5118975', 'name': 'M. D. Saçar Demirci'}, {'authorId': '145222727', 'name': 'U. Groß'}, {'authorId': '2603216', 'name': 'J. Allmer'}]",Front. Microbiol.,"MicroRNAs (miRNAs) are involved in post-transcriptional modulation of gene expression and thereby have a large influence on the resulting phenotype. We have previously shown that miRNAs may be involved in the communication between Toxoplasma gondii and its hosts and further confirmed a number of proposed specific miRNAs. Yet, little is known about the internal regulation via miRNAs in T. gondii. Therefore, we predicted pre-miRNAs directly from the type II ME49 genome and filtered them. For the confident hairpins, we predicted the location of the mature miRNAs and established their target genes. To add further confidence, we evaluated whether the hairpins and their targets were co-expressed. Such co-expressed miRNA and target pairs define a functional interaction. We extracted all such functional interactions and analyzed their differential expression among strains of all three clonal lineages (RH, PLK, and CTG) and between the two stages present in the intermediate host (tachyzoites and bradyzoites). Overall, we found ~65,000 expressed interactions of which ~5,500 are differentially expressed among strains but none are significantly differentially expressed between developmental stages. Since miRNAs and target decoys can be used as therapeutics we believe that the list of interactions we provide will lead to novel approaches in the treatment of toxoplasmosis.",7.0,1.4,False,"['-', '-', 'M', 'M']","['PhD candidate at Radboudumc', None, None, None]","[8, None, None, None]","[3, None, None, None]",7,-1,0.9042707972109152,-1,1,0.024202922,0.3389520943164825,0.355808287858963,0.4470736980438232,0.3224256932735443,0.4410738945007324,1.0,27.0,10.0,202.0,129,91.32978723404256,0.5961538461538461,0.2884615384615384,1.9759615384615383,19.16565384615388
4377,4377,4377,4377,4377,4377,4377,9964740,12599750673988105801,Association of Quadriceps Muscle Fat With Isometric Strength Measurements in Healthy Males Using Chemical Shift Encoding-Based Water-Fat Magnetic Resonance Imaging,2016.0,26,0,"[{'authorId': '145931211', 'name': 'T. Baum'}, {'authorId': '3978754', 'name': 'Stephanie Inhuber'}, {'authorId': '6097102', 'name': 'M. Dieckmeyer'}, {'authorId': '2070571856', 'name': 'Christian Cordes'}, {'authorId': '3880655', 'name': 'S. Ruschke'}, {'authorId': '1988138', 'name': 'Elisabeth Klupp'}, {'authorId': '2401172', 'name': 'P. Jungmann'}, {'authorId': '5944152', 'name': 'Rosanna Farlock'}, {'authorId': '37757155', 'name': 'H. Eggers'}, {'authorId': '35646111', 'name': 'H. Kooijman'}, {'authorId': '2337512', 'name': 'E. Rummeny'}, {'authorId': '2433143', 'name': 'A. Schwirtz'}, {'authorId': '38095391', 'name': 'J. Kirschke'}, {'authorId': '2345424', 'name': 'D. Karampinos'}]",Journal of computer assisted tomography,"Abstract Magnetic resonance–based assessment of quadriceps muscle fat has been proposed as surrogate marker in sarcopenia, osteoarthritis, and neuromuscular disorders. We presently investigated the association of quadriceps muscle fat with isometric strength measurements in healthy males using chemical shift encoding-based water-fat magnetic resonance imaging. Intermuscular adipose tissue fraction and intramuscular proton density fat fraction correlated significantly (P < 0.05) with isometric strength (up to r = −0.83 and −0.87, respectively). Reproducibility of intermuscular adipose tissue fraction and intramuscular proton density fat fraction was 1.5% and 5.7%, respectively.",30.0,4.285714285714286,False,"['M', 'F', 'M', 'M', 'M', 'F', '-', 'F', 'M', 'M', '-', 'M', '-', '-']","[None, None, None, None, None, None, None, None, None, None, None, None, 'Neuroradiologe, Technische Universität München', None]","[None, None, None, None, None, None, None, None, None, None, None, None, 2377, None]","[None, None, None, None, None, None, None, None, None, None, None, None, 171, None]",20,-1,0.0006130294428554,-1,1,0.096302666,0.4555182754993439,0.4608220756053924,0.3435953259468078,0.3210023045539856,0.4106760323047638,0.0,18.0,4.0,85.0,61,94.45205479452056,0.7849462365591398,0.3763440860215054,2.3225806451612905,-11.27482258064515
38011,38011,38011,38011,38011,38017,38017,222420221,1329781663611234179,Optimization model of Low-carbon dispatch of Virtual Power Plant considering flexible load response and electricity to gas,2020.0,0,0,"[{'authorId': '2116799418', 'name': 'Yan Liang'}, {'authorId': '48545109', 'name': 'Liling Huang'}, {'authorId': '2146263576', 'name': 'Qiang Li'}, {'authorId': '1575730195', 'name': 'Chunru Zhang'}, {'authorId': '1996209953', 'name': 'Xiying Fan'}, {'authorId': '145816333', 'name': 'Wei Gao'}]",2020 12th IEEE PES Asia-Pacific Power and Energy Engineering Conference (APPEEC),"The problem of large-scale development of renewable energy has become increasingly serious, and the technology of virtual power plants has gradually become the key technology of this problem. This paper studies the multi-objective optimization problem of gas-electric interconnected virtual power plants. First of all, this article integrates wind turbines, photovoltaic generators, gas turbines, electric gas conversion equipment, gas storage devices, etc. into a virtual power plant, and simultaneously links public networks and natural gas networks. The load side includes electric power load, hydrogen fuel cell vehicle load, and natural gas load, and the demand response is introduced at the terminal load for adjustment. Then, taking the operational economic benefits, peak-cutting and valley-filling effects, and carbon dioxide emissions as optimization goals, combined with power balance and other constraints, a multi-objective model of a gas-electric interconnected virtual power plant is constructed, and the multi-objective optimization model is converted by weighting each objective function Solve for a single objective model. Finally, in order to verify the validity and feasibility of the established model, a virtual power plant in a certain area was selected as an example to analyze and compare the operating results under four scenarios.",4.0,1.3333333333333333,False,"['-', '-', '-', '-', '-', 'F']","['IBM Research, Realtor.com', None, None, None, None, None]","[1000, None, None, None, None, None]","[33, None, None, None, None, None]",17,-1,5.540522487916679e-05,-1,-1,0.0803359,0.4308142066001892,0.5871397852897644,0.5130351781845093,0.4088598191738128,0.3778000175952911,1.0,34.0,6.0,193.0,114,86.62983425414365,0.681592039800995,0.3184079601990049,2.0597014925373136,-0.0987462686566971
29098,29098,29098,29098,29098,29102,29102,8133249,5769521786816186096,Intracellular Dynamics of Virtual Place Cells,2011.0,8,0,"[{'authorId': '2267868', 'name': 'S. Romani'}, {'authorId': '1714528', 'name': 'T. Sejnowski'}, {'authorId': '2462139', 'name': 'M. Tsodyks'}]",Neural Computation,"The pattern of spikes recorded from place cells in the rodent hippocampus is strongly modulated by both the spatial location in the environment and the theta rhythm. The phases of the spikes in the theta cycle advance during movement through the place field. Recently intracellular recordings from hippocampal neurons (Harvey, Collman, Dombeck, & Tank, 2009) showed an increase in the amplitude of membrane potential oscillations inside the place field, which was interpreted as evidence that an intracellular mechanism caused phase precession. Here we show that an existing network model of the hippocampus (Tsodyks, Skaggs, Sejnowski, & McNaughton, 1996) can equally reproduce this and other aspects of the intracellular recordings, which suggests that new experiments are needed to distinguish the contributions of intracellular and network mechanisms to phase precession.",8.0,0.6666666666666666,False,"['-', '-', '-']","[None, None, None]","[None, None, None]","[None, None, None]",6,-1,0.0003583672779096,-1,1,0.084003806,0.5069560408592224,0.7301966547966003,0.4982005059719085,0.4961098432540893,0.3710927665233612,1.0,20.0,4.0,126.0,83,90.47169811320757,0.5873015873015873,0.2936507936507936,2.007936507936508,4.991071428571445
86619,86619,86619,86619,86619,86630,86630,219688659,9528498808113911533,Covid-19 rapid test by combining a random forest based web system and blood tests,2020.0,5,0,"[{'authorId': '31779839', 'name': 'V. D. F. Barbosa'}, {'authorId': '153941703', 'name': 'J. Gomes'}, {'authorId': '4744081', 'name': 'M. A. de Santana'}, {'authorId': '2025174747', 'name': 'C. L. de Lima'}, {'authorId': '2113365704', 'name': 'R. B. Calado'}, {'authorId': '1750917534', 'name': 'C. R. Bertoldo Júnior'}, {'authorId': '2125196694', 'name': 'J. Albuquerque'}, {'authorId': '1521998248', 'name': 'R. G. de Souza'}, {'authorId': '11338759', 'name': 'R. J. E. de Araújo'}, {'authorId': '30723480', 'name': 'R. E. de Souza'}, {'authorId': '1988062', 'name': 'W. P. dos Santos'}]",medRxiv,"The disease caused by the new type of coronavirus, the Covid-19, has posed major public health challenges for many countries. With its rapid spread, since the beginning of the outbreak in December 2019, the disease transmitted by SARS-Cov2 has already caused over 400 thousand deaths to date. The diagnosis of the disease has an important role in combating Covid-19. Proposed method In this work, we propose a web system, Heg.IA, which seeks to optimize the diagnosis of Covid-19 through the use of artificial intelligence. The main ideia is that healthcare professionals can insert 41 hematological parameters from common blood tests and arterial gasometry into the system. Then, Heg.IA will provide a diagnostic report. It will indicate if the patient is infected with SARS-Cov2 virus, and also predict the type of hospitalization (regular ward, semi-ICU, or ICU). We developed a web system called Heg.IA to support decision-making regarding to diagnosis of Covid-19 and to the indication of hospitalization on regular ward, semi-ICU or ICU. This application is based on decision trees in a Random Forest architecture with 90 trees. The system showed to be highly efficient, with great results for both Covid-19 diagnosis and to recommend hospitalization. For the first scenario we found average results of accuracy of 92.891% {+/-} 0.851, kappa index of 0.858 {+/-} 0.017, sensitivity of 0.936 {+/-} 0.011, precision of 0.923 {+/-} 0.011, specificity of 0.921 {+/-} 0.012 and area under ROC of 0.984 {+/-} 0.003. As for the indication of hospitalization, we achieved excellent performance of accuracies above 99% and more than 0.99 for the other metrics in all situations. By using a computationally simple method, based on the classical decision trees, we were able to achieve high diagnosis performance. Heg.IA system may be a way to overcome the testing unavailability in the context of Covid-19. We also expect the system will provide wide access to Covid-19 effective diagnosis and thereby reach and help saving lives.",6.0,2.0,False,"['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","[None, None, None, None, None, None, None, None, None, None, 'Engenharia Biomédica, Universidade Federal de Pernambuco']","[None, None, None, None, None, None, None, None, None, None, 1247]","[None, None, None, None, None, None, None, None, None, None, 278]",14,1,5.562206273647037e-05,-1,1,0.017922334,0.6534280180931091,0.7865918874740601,0.5987376570701599,0.4668936133384704,0.5839985609054565,1.0,66.0,16.0,314.0,185,89.82972136222911,0.6268221574344023,0.2099125364431487,1.82798833819242,30.97368658892131
86436,86436,86436,86436,86436,86447,86447,100525803,5235757053576349051,Discriminating hidden bruises in loquat by attenuation coefficients estimated from optical coherence tomography images,2017.0,8,0,"[{'authorId': '2145499055', 'name': 'Yang Zhou'}, {'authorId': '13586803', 'name': 'M. Jianwei'}, {'authorId': '46999313', 'name': 'Tiebing Liu'}, {'authorId': '145093110', 'name': 'Wujie Zhou'}, {'authorId': '48354139', 'name': 'Zhengwei Chen'}]",,"Abstract Hidden bruising is considered as one of the difficulties during loquat quality control, which has made an impact on postharvest quality and storability. Optical coherence tomography (OCT) is used as a non-destructive method that acquires 2D images of the sub-surface structure of the loquat. After OCT image processing, the attenuation coefficients (μt) of the regions of interests are fitted to quantitatively analyze the characteristics of loquat tissue through using a confocal signal scattering model from OCT A-scan signals. In this experiment, a total of 60 loquat samples are investigated, with the non-bruised tissue having a large μt with a mean value of 1910 m−1 (std: ±160). However, bruised groups without any storage time and after storage for 12 h showed lower μt with a mean value of 1190 m−1 (std: ±230) and 1020 m−1 (std: ±190) respectively. The μt value is sensitive to chemical and structural changes in loquat tissue and can also be used in hidden bruise discrimination of loquat.",9.0,1.5,False,"['-', '-', '-', '-', '-']","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]",14,-1,5.738759521437678e-05,-1,1,0.08986927,0.5315835475921631,0.7165123820304871,0.5334966778755188,0.4454093873500824,0.5154488682746887,1.0,28.0,6.0,162.0,106,91.04026845637584,0.621301775147929,0.2189349112426035,1.8698224852071008,21.2430177514793
8179,8179,8179,8179,8179,8179,8179,225337146,3053208380090885402,Deficiencies of the vertical slice method in assessment of the seismic earth pressures,2020.0,1,0,"[{'authorId': '31041865', 'name': 'Shi-Yu Xu'}, {'authorId': '67189541', 'name': 'A. Lawal'}]",,"Conventionally, when the method of slice is adopted to assess the earth pressures behind the retaining wall considering a curvilinear failure surface, the mobilized soil mass usually is discretized into vertical slices. The point of application of the resultant earth thrust predicted using this technique (implemented in a recently published analytical approach, the log-spiral-Rankine (LSR) method) is reported to be insensitive to the magnitude of the horizontal seismic force. This result conflicts with those observed/suggested in several experimental tests and design guidelines, which state that the point of application will raise considerably toward the midpoint of wall as the horizontal seismic force increases. This study revealed the errors introduced by the vertical slice method and proposes to use the inclined slices (parallel to the effective gravitational field) as the remedy. The LSR method is thus re-formulated and also extended to the more general scenario in which a non-vertical wall supports an inclined frictional-cohesive backfill under seismic condition. The proposed inclined slice method is found to be more conservative than the conventional vertical slice method. The results obtained from the two methods of slices are compared and verified with those yielded by a few existing advanced analytical/numerical approaches.",1.0,0.3333333333333333,False,"['-', '-']","[None, 'Federal University of Technology, Akure, Ondo State, Nigeria']","[None, 101]","[None, 20]",13,-1,6.0141517776995296e-05,-1,-1,0.030042132,0.6201982498168945,0.7207556366920471,0.4049112498760223,0.4259254038333893,0.3809786438941955,1.0,24.0,7.0,197.0,123,90.8695652173913,0.6029411764705882,0.3235294117647059,2.0294117647058822,6.625264705882387
